conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,sentiment_raw,sentiment_label,sentiment_score,sentiment_category
1930673512550707683,Fri Jun 06 02:04:28 +0000 2025,0,kan gibran dukung ai biar bisa boh pahamlah ya kan,1930807976488738944,,tanyarlfes,in,,0,0,0,https://x.com/undefined/status/1930807976488738944,1923412711289040896,,"{'label': 'neutral', 'score': 0.9564619064331055}",neutral,0.9564619064331055,Netral
1930780425959469215,Fri Jun 06 01:29:43 +0000 2025,0,Betul Asing Intelejen alias AI spt yg disarankan tweet,1930799229854986643,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1930799229854986643,2851451094,,"{'label': 'negative', 'score': 0.9922729730606079}",negative,0.9922729730606079,Negatif
1930791764585328861,Fri Jun 06 01:00:03 +0000 2025,0,Diem deh gausa bawa2 minwon Disamain sama gibran bahlil lgi Ewh,1930791764585328861,,,in,,0,0,0,https://x.com/undefined/status/1930791764585328861,1237912874720227328,,"{'label': 'negative', 'score': 0.8951530456542969}",negative,0.8951530456542969,Negatif
1930673512550707683,Fri Jun 06 00:52:18 +0000 2025,0,tweet aja malah all in AI tp AI yg dimaksud dia yang mana belum tau entah AI foto seperti ini atau yg gimana,1930789811599860152,,tanyarlfes,in,,0,0,0,https://x.com/undefined/status/1930789811599860152,2903660701,,"{'label': 'negative', 'score': 0.9986226558685303}",negative,0.9986226558685303,Negatif
1930280828233453725,Thu Jun 05 23:56:20 +0000 2025,0,Tanya AI kalo kata gibran,1930775730142756918,,syraaaz,in,,0,0,0,https://x.com/undefined/status/1930775730142756918,1723775683112136704,,"{'label': 'negative', 'score': 0.6167111992835999}",negative,0.6167111992835999,Negatif
1930163263607656645,Thu Jun 05 23:55:26 +0000 2025,0,id files zy lestary Wah kalau benar bukan Gibran berarti boleh dong lagu yang dibuat pakai AI dari semua kalimat fufufafa di publish Kan yang penting bukan Gibran Boleh Kan Boleh ga,1930775502949892583,,bengkeldodo,in,,0,0,0,https://x.com/undefined/status/1930775502949892583,68327748,,"{'label': 'negative', 'score': 0.9308076500892639}",negative,0.9308076500892639,Negatif
1930673512550707683,Thu Jun 05 22:57:17 +0000 2025,0,Emang Gibran aja yg goblok koar2 manusia suruh pake ai tp ga ad tuh dia memberi perintah untuk membuat regulasinya,1930760869119676774,,tanyarlfes,in,,0,0,0,https://x.com/undefined/status/1930760869119676774,1279660575165800448,,"{'label': 'negative', 'score': 0.993122398853302}",negative,0.993122398853302,Negatif
1930471092533272847,Thu Jun 05 22:54:31 +0000 2025,0,Mana hasil AI AInya tweet,1930760173972512878,,barengwarga,in,,0,0,0,https://x.com/undefined/status/1930760173972512878,466327778,,"{'label': 'negative', 'score': 0.9993699193000793}",negative,0.9993699193000793,Negatif
1930708425983348807,Thu Jun 05 19:28:54 +0000 2025,0,cosplay jd gibran tuh maksudnya kaya orang make kah atau tbtb jd bahas ai trus,1930708425983348807,,,in,,0,0,0,https://x.com/undefined/status/1930708425983348807,1541724768508182528,,"{'label': 'neutral', 'score': 0.6974322199821472}",neutral,0.6974322199821472,Netral
1930673512550707683,Thu Jun 05 17:48:34 +0000 2025,0,tweet el AI tolong dong atur,1930683175870853590,,tanyarlfes,in,,0,0,0,https://x.com/undefined/status/1930683175870853590,1015126656543887360,,"{'label': 'neutral', 'score': 0.7178270220756531}",neutral,0.7178270220756531,Netral
1930642474911097284,Thu Jun 05 17:42:23 +0000 2025,9,Gibran itu cerdas pasti dia tau lah kalau ini Qualifikasi round 3 world cup AI,1930681623017820266,,jek___,in,,0,1,1,https://x.com/undefined/status/1930681623017820266,1603846274842693633,,"{'label': 'neutral', 'score': 0.3703974187374115}",neutral,0.3703974187374115,Netral
1930196158166773801,Thu Jun 05 07:04:32 +0000 2025,2,id wardana tweet Level SD itu kenalkan dulu logika matematika bukan kenalkan AI sebagai tools cepat cara menegerjakan tugas makanya banyak yg kritik,1930521101324751034,,Fido_id_,in,,0,1,0,https://x.com/undefined/status/1930521101324751034,1111275617264099329,,"{'label': 'neutral', 'score': 0.5308469533920288}",neutral,0.5308469533920288,Netral
1929903674937225729,Thu Jun 05 06:59:18 +0000 2025,0,Oh Ternyata kualitas sampah toh makin benci gibran makin mirip lu ber2 Pemuja ai tanpa etika haus validasi kgiatan sosial nyolotnya sm jg lg Lover yg nyamar jd hater,1930519782828462396,,fedezoku,in,,0,0,0,https://x.com/undefined/status/1930519782828462396,185072949,,"{'label': 'negative', 'score': 0.9995298385620117}",negative,0.9995298385620117,Negatif
1930196158166773801,Thu Jun 05 06:46:28 +0000 2025,0,wardana tweet AI basic coding dll untuk SD Universitas,1930516553621193084,,awilltimelow,in,,0,2,0,https://x.com/undefined/status/1930516553621193084,864093751,,"{'label': 'neutral', 'score': 0.9987174272537231}",neutral,0.9987174272537231,Netral
1930510945891316084,Thu Jun 05 06:24:11 +0000 2025,0,kampus pembodohan asu penjelasan persis kek gibran AI apaan asw rajelas,1930510945891316084,,,in,,0,0,0,https://x.com/undefined/status/1930510945891316084,1250110777941360641,,"{'label': 'negative', 'score': 0.9993709921836853}",negative,0.9993709921836853,Negatif
1930196158166773801,Thu Jun 05 06:19:06 +0000 2025,0,id wardana tweet Matematika atau AI doang,1930509665495904552,,Fido_id_,in,,0,1,0,https://x.com/undefined/status/1930509665495904552,1111275617264099329,,"{'label': 'neutral', 'score': 0.9884853363037109}",neutral,0.9884853363037109,Netral
1930365633839149414,Thu Jun 05 05:24:32 +0000 2025,1,AI kesannya jadi jelek gegara gibran anjir,1930495934477303810,,rekalibrasi,in,,0,0,0,https://x.com/undefined/status/1930495934477303810,1255354421548122112,,"{'label': 'negative', 'score': 0.9988301396369934}",negative,0.9988301396369934,Negatif
1930249427425587500,Thu Jun 05 05:08:02 +0000 2025,0,lira AYO GIBRAN MENARILAH BIAR ANAK ABAH MAKIN SU UDZON DAN MASUK NERAKA,1930491782070202708,,Naz_lira,in,,0,0,0,https://x.com/undefined/status/1930491782070202708,1317835116735942656,,"{'label': 'negative', 'score': 0.9921634197235107}",negative,0.9921634197235107,Negatif
1930490664082649377,Thu Jun 05 05:03:35 +0000 2025,0,AI iso ngatasi ra tweet,1930490664082649377,,,in,,0,0,0,https://x.com/undefined/status/1930490664082649377,71472080,,"{'label': 'neutral', 'score': 0.9956971406936646}",neutral,0.9956971406936646,Netral
1930429364652720294,Thu Jun 05 04:45:09 +0000 2025,22,Haha mata Grok gak ngantuk karena aku AI bro Gak perlu tidur selalu on 24 7 buat jawab pertanyaan kalian Kalau soal Gibran kayaknya dia juga gak ngantuk tapi mungkin agak pusing gara gara kontroversi akun judi itu Menurut info dia follow akun itu sebelum jadi akun,1930486024129655082,,Gonzalesgozin46,in,,0,1,0,https://x.com/undefined/status/1930486024129655082,1720665183188922368,,"{'label': 'negative', 'score': 0.9926010966300964}",negative,0.9926010966300964,Negatif
1930476136896836083,Thu Jun 05 04:05:52 +0000 2025,0,Mas tweet tolong jangan asal gembar gemborkan penggunaan AI Terima kasih,1930476136896836083,,,in,,0,0,0,https://x.com/undefined/status/1930476136896836083,1315504143935520768,,"{'label': 'neutral', 'score': 0.8273359537124634}",neutral,0.8273359537124634,Netral
1929925137509548313,Thu Jun 05 03:59:32 +0000 2025,0,maaf ya kl gibran bkn contoh yg baik bagi generasi muda karena apa nyuruh pake ai kl uda apa pake ai buku dikemanain ada buku aja ornag indonesia ni masi minim literasi aplg buku diganti ai,1930474546349457688,,imyuaja,in,,0,0,0,https://x.com/undefined/status/1930474546349457688,1926132722436595712,,"{'label': 'negative', 'score': 0.9988734126091003}",negative,0.9988734126091003,Negatif
1930467158955569336,Thu Jun 05 03:30:11 +0000 2025,0,Hari ini hari terakhir UAS online ngadep samping adek kelas ngerjain sambil buka meta ai yg di depan satunya lagi text nya dicopy trs searching sampingnya lagi seangkatan ku nyontek buku di laci ngadep atas langsung mukanya Gibran stress berat jujur,1930467158955569336,,,in,,0,1,0,https://x.com/undefined/status/1930467158955569336,1262281230747230208,,"{'label': 'negative', 'score': 0.9987421631813049}",negative,0.9987421631813049,Negatif
1930225920612413889,Thu Jun 05 02:57:53 +0000 2025,1,Ternyata tweet itu semacam Entity AI,1930459030813847724,,AirinDatangLagi,in,,0,0,1,https://x.com/undefined/status/1930459030813847724,967969138676125696,,"{'label': 'negative', 'score': 0.9014971852302551}",negative,0.9014971852302551,Negatif
1930452569450787000,Thu Jun 05 02:32:13 +0000 2025,0,AI akan maju di Indonesia parbowo indonesiaemas gibran,1930452569450787000,https://pbs.twimg.com/media/GspYUbQasAIqshZ.jpg,,in,,0,0,0,https://x.com/undefined/status/1930452569450787000,1834105455087677440,,"{'label': 'neutral', 'score': 0.9974547028541565}",neutral,0.9974547028541565,Netral
1930166816204304689,Thu Jun 05 02:28:54 +0000 2025,2,Oh ini Maksud AI Yg di gaung2kan Gibran itu fungsinya untuk buat fitnah bgini,1930451734884954624,,tham878,in,,0,1,0,https://x.com/undefined/status/1930451734884954624,1762393108078305280,,"{'label': 'negative', 'score': 0.9989660978317261}",negative,0.9989660978317261,Negatif
1930451118242541961,Thu Jun 05 02:26:27 +0000 2025,29,lomba AI nih tweet,1930451118242541961,https://pbs.twimg.com/media/GspXDpTbwAAATam.jpg,,in,,0,1,1,https://x.com/undefined/status/1930451118242541961,1562411180718559233,,"{'label': 'positive', 'score': 0.9683238863945007}",positive,0.9683238863945007,Positif
1930431499733741874,Thu Jun 05 01:08:29 +0000 2025,1,Orang ini Gibran Sapa lagi AI AI melulu,1930431499733741874,,,in,,0,0,1,https://x.com/undefined/status/1930431499733741874,35188823,,"{'label': 'negative', 'score': 0.9814551472663879}",negative,0.9814551472663879,Negatif
1930418263349207436,Thu Jun 05 00:15:54 +0000 2025,0,Walaupun gue gasuka gibran ipknya 2 3 dan lo asbun soal ai ai lo itu gue tetep menolak dia dimakzulkan Bakal masuk kandang cobra indo kalo dia jadi dimakzulkan Maksud gue dia itu statusnya non tni so yg masih bisa menyeimbangkan ini tuh ya dia karna prabowo uda ga ketolong,1930418263349207436,,,in,,1,0,0,https://x.com/undefined/status/1930418263349207436,2416900838,,"{'label': 'negative', 'score': 0.9945847392082214}",negative,0.9945847392082214,Negatif
1930280828233453725,Thu Jun 05 00:12:38 +0000 2025,24,Gibran se berbahaya apa sekarang coba Kegiatan pemerintah nggak ada yang signifikan dipegang sama dia Paling yapping perlu ajarin ai sama coding buat anak sekolahan sama branding dirinya Sedangkan pengganti kita tidak tahu siapa bisa saja militer Kecuali keduanya turun,1930417443203363025,,syraaaz,in,,0,0,1,https://x.com/undefined/status/1930417443203363025,1660666292465172480,,"{'label': 'negative', 'score': 0.9977631568908691}",negative,0.9977631568908691,Negatif
1930280828233453725,Wed Jun 04 23:40:24 +0000 2025,0,fr gibran disini tuh kan cuman kaya npc ya buat negara selain gayanya yg ke sekolah sekolah nyuruh pake AI dr awal jg mikir gini mending mending kl dulu jmannya p habibi trs suharto turun kan p haibi bs naik la ini,1930409329519481180,,syraaaz,in,,0,0,0,https://x.com/undefined/status/1930409329519481180,1909897718274912256,,"{'label': 'negative', 'score': 0.9943196773529053}",negative,0.9943196773529053,Negatif
1930135219635663177,Wed Jun 04 17:29:42 +0000 2025,1,tweet gass Dialog ke kampus kampus perihal negara dan kemiskinan Bawa susu sembako jng lupa Bawa susu sama bawa Gadget buat tnya AI,1930316041202348044,,Boediantar4,in,,0,0,0,https://x.com/undefined/status/1930316041202348044,1485134346059419648,,"{'label': 'neutral', 'score': 0.9989369511604309}",neutral,0.9989369511604309,Netral
1930280828233453725,Wed Jun 04 17:28:04 +0000 2025,308,Buruk sejauh ini banyakan program ngasal dr presidennya yg bikin kita hah hoh hah hoh sih Gibran ini paling jauh cm bagi bagi skincare sama ngurus AI doang,1930315630269608303,,syraaaz,in,,0,1,1,https://x.com/undefined/status/1930315630269608303,1069736566266900480,,"{'label': 'negative', 'score': 0.9987601041793823}",negative,0.9987601041793823,Negatif
1930295505348899240,Wed Jun 04 16:08:06 +0000 2025,0,OA AI OA AI muluuu gibran lu,1930295505348899240,,onecooljacso,in,,0,0,0,https://x.com/undefined/status/1930295505348899240,1668644832087277568,,"{'label': 'negative', 'score': 0.9972934126853943}",negative,0.9972934126853943,Negatif
1930285812941500875,Wed Jun 04 15:29:35 +0000 2025,1,PRABOWO ANJG GIBRAN NGENTODD MATI LU BERDUA DI NERAKA SM AI DAN BUNA TEDDY LU ITU FAKK LU BUAT HIDUP AKADEMIK GW JDI SUSAH BGST ZIONIS ANJG,1930285812941500875,,,in,,0,1,0,https://x.com/undefined/status/1930285812941500875,780793633830162432,,"{'label': 'negative', 'score': 0.9858202934265137}",negative,0.9858202934265137,Negatif
1929920148699533374,Wed Jun 04 15:03:38 +0000 2025,0,AI Sesuai arahan Mas Gibran,1930279281487466901,https://pbs.twimg.com/media/Gsm6xUuasAINSfp.jpg,RomeoWalker19,in,,0,0,0,https://x.com/undefined/status/1930279281487466901,1715810084197187584,,"{'label': 'neutral', 'score': 0.6905777454376221}",neutral,0.6905777454376221,Netral
1930207647451770953,Wed Jun 04 14:22:02 +0000 2025,1,Ganti AI aja gmn bos tweet,1930268815516152052,,BosPurwa,in,,0,0,0,https://x.com/undefined/status/1930268815516152052,1423374741314826241,,"{'label': 'negative', 'score': 0.9985793828964233}",negative,0.9985793828964233,Negatif
1929897679607521456,Wed Jun 04 13:12:02 +0000 2025,0,Kagak Kita semua itu cuma simulasi AI yang prompt nya diketikin sama tweet,1930251198990561591,,Dearlyapril,in,,0,0,0,https://x.com/undefined/status/1930251198990561591,1061581838697750529,,"{'label': 'negative', 'score': 0.9980144500732422}",negative,0.9980144500732422,Negatif
1929897679607521456,Wed Jun 04 13:11:13 +0000 2025,0,aku ai buatan gibran kak,1930250990336557154,,Dearlyapril,in,,0,0,0,https://x.com/undefined/status/1930250990336557154,537007078,,"{'label': 'neutral', 'score': 0.9666364192962646}",neutral,0.9666364192962646,Netral
1930126784848072987,Wed Jun 04 12:40:46 +0000 2025,1,Ai tidak bisa menggantikan manusia Mas gibran,1930243329360318589,,nugrahaWHY,in,,0,1,0,https://x.com/undefined/status/1930243329360318589,1166165339127738368,,"{'label': 'negative', 'score': 0.9900574088096619}",negative,0.9900574088096619,Negatif
1930238352751767626,Wed Jun 04 12:21:00 +0000 2025,6,woooy eluh tanggung jawab ini konflik horizontal gara2 AI tweet,1930238352751767626,,,in,,0,0,2,https://x.com/undefined/status/1930238352751767626,86938319,,"{'label': 'negative', 'score': 0.9989049434661865}",negative,0.9989049434661865,Negatif
1929925137509548313,Wed Jun 04 11:57:17 +0000 2025,0,Bisa tapi Gibran AI bisa bicara berbagai bahasa di Dunia,1930232384974401848,,rimapurwasih,in,,0,0,0,https://x.com/undefined/status/1930232384974401848,1585973074725216256,,"{'label': 'neutral', 'score': 0.9787160158157349}",neutral,0.9787160158157349,Netral
1930187783391609166,Wed Jun 04 11:43:10 +0000 2025,0,apaa apa wujude hut ai ai doang mah gibran juga paham,1930228834076635285,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1930228834076635285,1420093063,,"{'label': 'negative', 'score': 0.9949051141738892}",negative,0.9949051141738892,Negatif
1930226709749739653,Wed Jun 04 11:34:44 +0000 2025,0,Saya termasuk orang yang meragukan fufufafa itu milik Gibran sekarang era digital modern era nya AI ngga bisa begitu aja percaya terhadap sesuatu di medsos,1930226709749739653,,,in,,0,0,0,https://x.com/undefined/status/1930226709749739653,1624447429428023296,,"{'label': 'negative', 'score': 0.995614767074585}",negative,0.995614767074585,Negatif
1930224180433215591,Wed Jun 04 11:24:41 +0000 2025,0,Antek gibran kah ini Pak Luhut bagaimana caranya menyelesaikan masalah Anomali Ai Bagaimana bisa menggunakan Ai Anomali Bisa Jangan ngomong aja,1930224180433215591,,,in,,0,0,0,https://x.com/undefined/status/1930224180433215591,1875173443873968128,,"{'label': 'negative', 'score': 0.925510823726654}",negative,0.925510823726654,Negatif
1930193973320266127,Wed Jun 04 11:00:04 +0000 2025,0,tweet Itu pasti kerjaan AI,1930217985769349247,,KangManto123,in,,0,0,0,https://x.com/undefined/status/1930217985769349247,1167089353237000192,,"{'label': 'negative', 'score': 0.9983495473861694}",negative,0.9983495473861694,Negatif
1930068116148760837,Wed Jun 04 09:55:40 +0000 2025,1,Ayd Masalahnya banyak yg sudah test Grok terindikasi TerMul jadi pingin ngorek apakah karena teknologi AI di endorse Gibran,1930201779398160434,,HarryRusuh2,in,,0,1,0,https://x.com/undefined/status/1930201779398160434,1230839653495754755,,"{'label': 'negative', 'score': 0.9568800926208496}",negative,0.9568800926208496,Negatif
1930187783391609166,Wed Jun 04 09:16:32 +0000 2025,28,Dulu Gibran pake AI dengan konsep ala Dune pas lebaran kmrn Sekarang Luhut bicara Indonesia Emas 2045 Golden Path Meanwhile Frank Herbert pengarang Semesta Dune menceritakan if musuh sebenarnya mereka itu ya kecerdasan artifisial Sampe ada peristiwa Butlerian Jihad YTTA,1930191930048295179,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1930191930048295179,1077577255260311553,,"{'label': 'negative', 'score': 0.9893739819526672}",negative,0.9893739819526672,Negatif
1930189213695111349,Wed Jun 04 09:05:44 +0000 2025,0,gw masih marah sm gibran anjing bsbsnya dia asbun mau masukin ai ke kurikulum dan skrg dampaknya kepala ge mau pecah bikin ntuan ANYING fuck you tweet,1930189213695111349,,,in,,0,0,0,https://x.com/undefined/status/1930189213695111349,1370700296230334468,,"{'label': 'negative', 'score': 0.999466598033905}",negative,0.999466598033905,Negatif
1929925137509548313,Wed Jun 04 08:15:44 +0000 2025,0,Caranya gampang tweet pakai AI swap beres kan,1930176630443651549,,rimapurwasih,in,,0,0,0,https://x.com/undefined/status/1930176630443651549,1676835573460533249,,"{'label': 'neutral', 'score': 0.9933679699897766}",neutral,0.9933679699897766,Netral
1930169753223500119,Wed Jun 04 07:56:09 +0000 2025,1,gw bingung kok ada orang yang sangat mengglorifikasi ai ini sampe jadi sales inisial gibran rakabumingrakagnarly,1930171701813477562,,jondhez,in,,0,1,0,https://x.com/undefined/status/1930171701813477562,1289583117586505729,,"{'label': 'negative', 'score': 0.9979752898216248}",negative,0.9979752898216248,Negatif
1929925137509548313,Wed Jun 04 04:45:11 +0000 2025,0,Pake AI apaan sih yang gak bisa ya tweet,1930123643759276129,,rimapurwasih,in,,0,0,0,https://x.com/undefined/status/1930123643759276129,1211443304,,"{'label': 'negative', 'score': 0.9970912933349609}",negative,0.9970912933349609,Negatif
1929879701138690552,Wed Jun 04 04:45:07 +0000 2025,0,tweet Pake AI apa bank,1930123629414756553,,rpdualapan,in,,0,0,0,https://x.com/undefined/status/1930123629414756553,1485134346059419648,,"{'label': 'negative', 'score': 0.99473637342453}",negative,0.99473637342453,Negatif
1930123072595734892,Wed Jun 04 04:42:55 +0000 2025,0,tweet p paham trend ini ga Jangan cuma gembar gembor kemajuan zaman pake AI doanggggg,1930123072595734892,,gibran_tweet,in,,0,0,0,https://x.com/undefined/status/1930123072595734892,1139117263523442688,,"{'label': 'negative', 'score': 0.9948047995567322}",negative,0.9948047995567322,Negatif
1929719689569059004,Wed Jun 04 03:10:28 +0000 2025,0,Luhut lagi moles Gibran AI dan hilirisasi yang penting kebun binatangnya bisa digemukkan,1930099806749503501,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1930099806749503501,1654016877436481537,,"{'label': 'negative', 'score': 0.9750516414642334}",negative,0.9750516414642334,Negatif
1929884492640203141,Wed Jun 04 02:56:18 +0000 2025,0,tweet Oooala itu rambut sasakan udah jaman AI ya kok masih itu2 juga,1930096245013455054,,xquitavee,in,,0,0,0,https://x.com/undefined/status/1930096245013455054,42302257,,"{'label': 'negative', 'score': 0.997448742389679}",negative,0.997448742389679,Negatif
1929719689569059004,Wed Jun 04 01:45:36 +0000 2025,0,Gibran AI adalah kunci untuk kesuksesan indonesia,1930078450012004560,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1930078450012004560,1633329095819005952,,"{'label': 'neutral', 'score': 0.9963303208351135}",neutral,0.9963303208351135,Netral
1929708541272903905,Wed Jun 04 00:35:08 +0000 2025,0,tweet 19 juta laptop buat program AI ayam,1930060715483902351,,AiraNtieReal,in,,0,0,0,https://x.com/undefined/status/1930060715483902351,85431211,,"{'label': 'neutral', 'score': 0.9990329742431641}",neutral,0.9990329742431641,Netral
1929825385736556663,Tue Jun 03 22:57:33 +0000 2025,0,Abis ngobrol sama gibran ni pasti Ketularan AI AI,1930036158140166590,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1930036158140166590,3065873888,,"{'label': 'positive', 'score': 0.8568724393844604}",positive,0.8568724393844604,Positif
1929889640573743590,Tue Jun 03 22:54:19 +0000 2025,0,Bung tweet gimana nih Pakai AI bisa kan agar ngebatalin proses pemakzulannya itu Ayolah dimanfaatkan dong itu teknologi AI Bung Opung Luhut aja mau pake AI buat bagi bagi bansos,1930035347163160727,,BebySoSweet,in,,0,0,0,https://x.com/undefined/status/1930035347163160727,1742373797997744128,,"{'label': 'negative', 'score': 0.9738401174545288}",negative,0.9738401174545288,Negatif
1929868396143038717,Tue Jun 03 21:39:10 +0000 2025,0,PrasKe2 MyBoyx Warrios 19 Seumur umur tinggal di indonesia selama 51thn umur gw perasaan klo gak salah sih gak pernah ada wapres yg di pecat ma ruf amin yg makan gaji buta aja aman sampai habis masa jabatan apalagi gibran yg masih ada kegiatannya susah emang klo punya hati yg busuk dari lahir mah,1930016433725157437,,Ary_PrasKe2,in,,0,0,0,https://x.com/undefined/status/1930016433725157437,1337988556434800646,,"{'label': 'negative', 'score': 0.9982482194900513}",negative,0.9982482194900513,Negatif
1930008240886296926,Tue Jun 03 21:06:37 +0000 2025,0,Jauh amat jellyfish orang kita beli mujair aja mikir mikir kenapa gitu Tanya AI kalo kata Gibran,1930008240886296926,,,in,,0,0,0,https://x.com/undefined/status/1930008240886296926,1049921713,,"{'label': 'negative', 'score': 0.9967689514160156}",negative,0.9967689514160156,Negatif
1929440546730180825,Tue Jun 03 04:05:04 +0000 2025,0,hah jadi ss di kaskus itu cman AI lagian kalo produk AI selidikin dong siapa yg bikin masa beraninya sama mahasiwa itb doang siapa tahu ada politisi besar dibalik si fura fura tidak tahu afa afa itu yg mau fitnah gibran,1929751161026105525,,blisonny,in,,0,0,0,https://x.com/undefined/status/1929751161026105525,170508323,,"{'label': 'negative', 'score': 0.999413251876831}",negative,0.999413251876831,Negatif
1929531883379183847,Tue Jun 03 03:34:00 +0000 2025,0,Bagi seorang Gibran seorang wapres terbaik menurut Ade Armandao kegiatan seremonial tentu kurang bermanfaat dibanding membagi susu dan berdialog dengan anak TK tentang AI dan Hilirisasi menyan bagaimana pendapatmu jika dilihat dari ekspresi mikro Gibran,1929743342419730859,https://pbs.twimg.com/media/GsfTVx6b0AIg7oZ.jpg,Opposisi6890,in,,0,1,0,https://x.com/undefined/status/1929743342419730859,1837274662117744640,,"{'label': 'negative', 'score': 0.5424439311027527}",negative,0.5424439311027527,Negatif
1929737199618273547,Tue Jun 03 03:09:36 +0000 2025,4,Hal tersebut serupa dengan yang dikatakan Wakil Presiden Gibran Rakabuming Raka yang menyebut bahwa manusia yang tidak menggunakan AI akan kalah dengan yang memakainya Klik link di bio untuk baca selengkapnya AkademiCryptoNews,1929737204303384848,,akademicryptoid,in,,0,0,0,https://x.com/undefined/status/1929737204303384848,1673276769355575296,,"{'label': 'neutral', 'score': 0.9944334626197815}",neutral,0.9944334626197815,Netral
1929726455996715253,Tue Jun 03 02:26:54 +0000 2025,0,MBG Hilirisasi AI Bonus demografi 19 juta lapangan kerja tweet penak tenan nak ngomong Mikir po ra sebelum e yo Wong lanang janji HARUS ditepati,1929726455996715253,https://pbs.twimg.com/ext_tw_video_thumb/1929726423662821376/pu/img/2lh758rAupiMeQM6.jpg,,in,,0,0,0,https://x.com/undefined/status/1929726455996715253,1290645473183911940,,"{'label': 'neutral', 'score': 0.9931806325912476}",neutral,0.9931806325912476,Netral
1929719689569059004,Tue Jun 03 02:14:50 +0000 2025,31,AI di tangan Gibran cuma bisa menghasilkan ini dan bukan peningkatan ekonomi RI,1929723421551919282,https://pbs.twimg.com/media/GsfBOWRaQAA4jiH.jpg,ARSIPAJA,in,,0,1,0,https://x.com/undefined/status/1929723421551919282,1878738942482370560,,"{'label': 'negative', 'score': 0.6925732493400574}",negative,0.6925732493400574,Negatif
1929715654376239212,Tue Jun 03 01:43:59 +0000 2025,0,Gibran melakukan Gibrakan di AI plesetan kriuuuk,1929715654376239212,,,in,,0,0,0,https://x.com/undefined/status/1929715654376239212,124798254,,"{'label': 'negative', 'score': 0.9264657497406006}",negative,0.9264657497406006,Negatif
1929572088047714648,Tue Jun 03 01:03:09 +0000 2025,1,tweet Wapres bisa diganti pake AI dulu,1929705381615620334,,barengwarga,in,,0,0,0,https://x.com/undefined/status/1929705381615620334,1364476567900934145,,"{'label': 'neutral', 'score': 0.9986308217048645}",neutral,0.9986308217048645,Netral
1929684064724045969,Mon Jun 02 23:38:27 +0000 2025,0,AI semakin menggila,1929684064724045969,,,in,,0,0,0,https://x.com/undefined/status/1929684064724045969,1884378976778608641,,"{'label': 'negative', 'score': 0.9950926303863525}",negative,0.9950926303863525,Negatif
1929075396168798490,Mon Jun 02 23:34:52 +0000 2025,0,234 Rebutan Gibran ngelawak gak lucu ni org faktanya gibaran di obral tapi gak laku akhirnya harus memakai cara yg lebih ekstrim yaitu sandera politik,1929683164706099537,,tekarok007,in,,0,0,0,https://x.com/undefined/status/1929683164706099537,1732251003733639169,,"{'label': 'negative', 'score': 0.9993566870689392}",negative,0.9993566870689392,Negatif
1929441613157208404,Mon Jun 02 21:02:49 +0000 2025,3,Mungkin tapi banyak juga kampus swasta yang ngga se progresif UII Salah satu contohnya binus yg datangin gibran buat bahas AI tempo waktu lalu Kampus2 lain juga cenderung ga mau ikut campur sama urusan politik,1929644898900422913,,ibaladi,in,,0,0,0,https://x.com/undefined/status/1929644898900422913,1128215830557102082,,"{'label': 'negative', 'score': 0.8304120898246765}",negative,0.8304120898246765,Negatif
1929591870113345862,Mon Jun 02 17:32:06 +0000 2025,0,Muak banget liat video ai dimana kebanyakan misleading atau menyesatkan bahkan jadi bahan adudomba tweet lu mikir sampai kesini engga,1929591870113345862,,,in,,0,0,0,https://x.com/undefined/status/1929591870113345862,1670536742,,"{'label': 'negative', 'score': 0.9995428323745728}",negative,0.9995428323745728,Negatif
1929569507309146521,Mon Jun 02 16:03:14 +0000 2025,0,tweet tolong lah ya tolong bukann nya makin maju malah makin mundur ini banyak yg ga kuliah gr mikirin IPI nya mau kerja tp lapangan pekerjaan juga sedikit tweet jgn urusin AI mulu urusin warga mu nih,1929569507309146521,https://pbs.twimg.com/media/Gsc1PN6a4AAAzVL.jpg,prabowo,in,,0,0,0,https://x.com/undefined/status/1929569507309146521,1418433665650941954,,"{'label': 'negative', 'score': 0.9991043210029602}",negative,0.9991043210029602,Negatif
1928655083866325096,Mon Jun 02 15:40:27 +0000 2025,1,luckman Gibran Rakabuming Raka menunjukkan kemampuan di bisnis dan kepemimpinan seperti keberhasilan Chili Pari dan popularitasnya sebagai wali kota Surakarta Ia juga mengadvokasi AI di pendidikan menunjukkan visi teknologi Namun kesalahan seperti menyebut asam,1929563772278190142,,ok_luckman,in,,0,0,0,https://x.com/undefined/status/1929563772278190142,1720665183188922368,,"{'label': 'neutral', 'score': 0.9389781355857849}",neutral,0.9389781355857849,Netral
